Gene	TF	Start	End
Glyma.18G056600.1	DOF3.4	1420.0	1437.0
Glyma.18G056600.1	DOF3.4	1481.0	1497.0
Glyma.18G056600.1	DOF3.4	1655.0	1671.0
Glyma.18G056600.1	DOF3.4	1727.0	1743.0
Glyma.18G056600.1	DOF3.4	1809.0	1825.0
Glyma.18G056600.1	DOF3.6	453.0	481.0
Glyma.18G056600.1	DOF3.6	1040.0	1060.0
Glyma.18G056600.1	DOF3.6	1363.0	1383.0
Glyma.18G056600.1	DOF3.6	1393.0	1413.0
Glyma.18G056600.1	DOF3.6	1427.0	1448.0
Glyma.18G056600.1	DOF3.6	203.0	237.0
Glyma.18G056600.1	DOF3.6	1470.0	1496.0
Glyma.18G056600.1	DOF3.6	1932.0	1960.0
Glyma.18G056600.1	DOF4.2	1481.0	1491.0
Glyma.18G056600.1	DOF4.2	1039.0	1049.0
Glyma.18G056600.1	DOF4.2	1427.0	1437.0
Glyma.18G056600.1	DOF4.3	118.0	130.0
Glyma.18G056600.1	DOF4.3	1310.0	1322.0
Glyma.18G056600.1	DOF4.3	1414.0	1426.0
Glyma.18G056600.1	DOF4.5	117.0	129.0
Glyma.18G056600.1	DOF4.5	1309.0	1321.0
Glyma.18G056600.1	DOF4.5	1727.0	1739.0
Glyma.18G056600.1	DOF4.7	1041.0	1049.0
Glyma.18G056600.1	DOF4.7	1481.0	1489.0
Glyma.18G056600.1	DOF5.1	213.0	233.0
Glyma.18G056600.1	DOF5.1	782.0	800.0
Glyma.18G056600.1	DOF5.1	1481.0	1500.0
Glyma.18G056600.1	DOF5.1	1655.0	1673.0
Glyma.18G056600.1	DOF5.1	1937.0	1962.0
Glyma.18G056600.1	DOF5.1	457.0	477.0
Glyma.18G056600.1	DOF5.1	1030.0	1049.0
Glyma.18G056600.1	DOF5.1	1338.0	1356.0
Glyma.18G056600.1	DOF5.1	1418.0	1437.0
Glyma.18G056600.1	DOF5.8	458.0	477.0
Glyma.18G056600.1	DOF5.8	1031.0	1049.0
Glyma.18G056600.1	DOF5.8	1338.0	1356.0
Glyma.18G056600.1	DOF5.8	1418.0	1437.0
Glyma.18G056600.1	DOF5.8	1906.0	1924.0
Glyma.18G056600.1	DOF5.8	214.0	232.0
Glyma.18G056600.1	DOF5.8	782.0	800.0
Glyma.18G056600.1	DOF5.8	1481.0	1505.0
Glyma.18G056600.1	DOF5.8	1655.0	1673.0
Glyma.18G056600.1	DOF5.8	1937.0	1962.0
Glyma.18G056600.1	E2FD	317.0	331.0
Glyma.18G056600.1	E2FE	317.0	331.0
Glyma.18G056600.1	EFM	121.0	129.0
Glyma.18G056600.1	EIL3	314.0	321.0
Glyma.18G056600.1	EREB138	1855.0	1864.0
Glyma.18G056600.1	ERF073	1853.0	1863.0
Glyma.18G056600.1	ERF076	1855.0	1864.0
Glyma.18G056600.1	ERF082	1855.0	1863.0
Glyma.18G056600.1	ERF091	1852.0	1864.0
Glyma.18G056600.1	ERF094	1856.0	1862.0
Glyma.18G056600.1	ERF095	1852.0	1864.0
Glyma.18G056600.1	ERF104	1849.0	1864.0
Glyma.18G056600.1	ERF105	1855.0	1864.0
Glyma.18G056600.1	ERF109	1855.0	1862.0
Glyma.18G056600.1	ERF13	1856.0	1862.0
Glyma.18G056600.1	ERF15	1856.0	1863.0
Glyma.18G056600.1	ERF1B	1856.0	1863.0
Glyma.18G056600.1	ERF2	1852.0	1864.0
Glyma.18G056600.1	FLC	1478.0	1491.0
Glyma.18G056600.1	FLC	1654.0	1667.0
Glyma.18G056600.1	FLC	1039.0	1052.0
Glyma.18G056600.1	FLC	1380.0	1393.0
Glyma.18G056600.1	FUS3	52.0	58.0
Glyma.18G056600.1	GAF1	1826.0	1842.0
Glyma.18G056600.1	GAF1	453.0	467.0
Glyma.18G056600.1	GBF1	877.0	883.0
Glyma.18G056600.1	GBF2	876.0	884.0
Glyma.18G056600.1	GBF3	876.0	883.0
Glyma.18G056600.1	GLYMA-06G314400	876.0	883.0
Glyma.18G056600.1	GLYMA-13G317000	876.0	883.0
Glyma.18G056600.1	GT-2	365.0	375.0
Glyma.18G056600.1	GT-3a	108.0	121.0
Glyma.18G056600.1	HAT22	1118.0	1126.0
Glyma.18G056600.1	HAT5	1118.0	1126.0
Glyma.18G056600.1	HAT5	1118.0	1126.0
Glyma.18G056600.1	HDG1	1456.0	1465.0
Glyma.18G056600.1	HDG11	1294.0	1302.0
Glyma.18G056600.1	HDG7	1456.0	1465.0
Glyma.18G056600.1	HHO3	171.0	178.0
Glyma.18G056600.1	HHO5	312.0	319.0
Glyma.18G056600.1	HHO6	171.0	177.0
Glyma.18G056600.1	HRS1	309.0	320.0
Glyma.18G056600.1	HRS1	121.0	132.0
Glyma.18G056600.1	HSFA1B	312.0	319.0
Glyma.18G056600.1	IDD1	1709.0	1720.0
Glyma.18G056600.1	IDD4	394.0	408.0
Glyma.18G056600.1	IDD4	1829.0	1843.0
Glyma.18G056600.1	JKD	910.0	921.0
Glyma.18G056600.1	JKD	396.0	407.0
Glyma.18G056600.1	JKD	1603.0	1614.0
Glyma.18G056600.1	JKD	1709.0	1720.0
Glyma.18G056600.1	KAN2	119.0	128.0
Glyma.18G056600.1	LHY	1717.0	1725.0
Glyma.18G056600.1	MGP	1709.0	1721.0
Glyma.18G056600.1	MYB101	531.0	539.0
Glyma.18G056600.1	MYB108	1281.0	1290.0
Glyma.18G056600.1	MYB113	990.0	999.0
Glyma.18G056600.1	MYB116	1281.0	1290.0
Glyma.18G056600.1	MYB27	72.0	83.0
Glyma.18G056600.1	MYB39	74.0	85.0
Glyma.18G056600.1	MYB40	6.0	15.0
Glyma.18G056600.1	MYB41	75.0	84.0
Glyma.18G056600.1	MYB43	6.0	17.0
Glyma.18G056600.1	MYB43	74.0	85.0
Glyma.18G056600.1	MYB49	74.0	84.0
Glyma.18G056600.1	MYB51	6.0	16.0
Glyma.18G056600.1	MYB57	74.0	83.0
Glyma.18G056600.1	MYB58	1858.0	1866.0
Glyma.18G056600.1	MYB62	74.0	82.0
Glyma.18G056600.1	MYB62	1281.0	1289.0
Glyma.18G056600.1	MYB74	75.0	85.0
Glyma.18G056600.1	MYB80	74.0	85.0
Glyma.18G056600.1	MYB81	139.0	147.0
Glyma.18G056600.1	MYB99	76.0	83.0
Glyma.18G056600.1	MYR2	121.0	128.0
Glyma.18G056600.1	NAC010	254.0	274.0
Glyma.18G056600.1	NAC017	625.0	631.0
Glyma.18G056600.1	NAC018	986.0	995.0
Glyma.18G056600.1	NAC025	879.0	886.0
Glyma.18G056600.1	NAC025	987.0	994.0
Glyma.18G056600.1	NAC028	625.0	631.0
Glyma.18G056600.1	NAC031	256.0	274.0
Glyma.18G056600.1	NAC031	256.0	274.0
Glyma.18G056600.1	NAC038	256.0	274.0
Glyma.18G056600.1	NAC047	986.0	995.0
Glyma.18G056600.1	NAC055	986.0	993.0
Glyma.18G056600.1	NAC057	625.0	631.0
Glyma.18G056600.1	NAC073	259.0	273.0
Glyma.18G056600.1	NAC075	255.0	274.0
Glyma.18G056600.1	NAC075	256.0	275.0
Glyma.18G056600.1	NAC096	625.0	631.0
Glyma.18G056600.1	NAC68	625.0	632.0
Glyma.18G056600.1	NLP7	873.0	880.0
Glyma.18G056600.1	NTL8	575.0	582.0
Glyma.18G056600.1	NUC	1709.0	1720.0
Glyma.18G056600.1	OsFBH1	1326.0	1332.0
Glyma.18G056600.1	OsTRBF3	1250.0	1256.0
Glyma.18G056600.1	OsbZIP42	876.0	885.0
Glyma.18G056600.1	OsbZIP69	876.0	887.0
Glyma.18G056600.1	OsbZIP77	876.0	887.0
Glyma.18G056600.1	P0510F09.23	1250.0	1256.0
Glyma.18G056600.1	PHL1	121.0	132.0
Glyma.18G056600.1	PHL11	121.0	130.0
Glyma.18G056600.1	PHL11	121.0	130.0
Glyma.18G056600.1	PHL12	118.0	129.0
Glyma.18G056600.1	PHL12	122.0	133.0
Glyma.18G056600.1	PHL2	171.0	177.0
Glyma.18G056600.1	PHL7	118.0	130.0
Glyma.18G056600.1	PI	1478.0	1491.0
Glyma.18G056600.1	PI	1654.0	1667.0
Glyma.18G056600.1	PI	1039.0	1052.0
Glyma.18G056600.1	PI	1380.0	1393.0
Glyma.18G056600.1	PIF5	50.0	57.0
Glyma.18G056600.1	PK17878.1	1856.0	1863.0
Glyma.18G056600.1	PK19363.1	1856.0	1863.0
Glyma.18G056600.1	PK23964.1	877.0	883.0
Glyma.18G056600.1	PK27149.1	878.0	885.0
Glyma.18G056600.1	RAP2-12	1855.0	1865.0
Glyma.18G056600.1	RAP2-3	1855.0	1862.0
Glyma.18G056600.1	RAP2-6	1849.0	1863.0
Glyma.18G056600.1	REV	1108.0	1128.0
Glyma.18G056600.1	RIN	470.0	479.0
Glyma.18G056600.1	RIN	1384.0	1393.0
Glyma.18G056600.1	RVE1	1717.0	1725.0
Glyma.18G056600.1	RVE4	1203.0	1211.0
Glyma.18G056600.1	RVE4	200.0	208.0
Glyma.18G056600.1	RVE4	1717.0	1725.0
Glyma.18G056600.1	RVE5	143.0	151.0
Glyma.18G056600.1	RVE5	200.0	208.0
Glyma.18G056600.1	RVE5	1717.0	1725.0
Glyma.18G056600.1	RVE6	200.0	208.0
Glyma.18G056600.1	RVE6	1717.0	1725.0
Glyma.18G056600.1	RVE7	1717.0	1725.0
Glyma.18G056600.1	RVE7L	1717.0	1725.0
Glyma.18G056600.1	RVE8	1717.0	1725.0
Glyma.18G056600.1	SBP6	1092.0	1099.0
Glyma.18G056600.1	SBP8	912.0	919.0
Glyma.18G056600.1	SEP3	470.0	479.0
Glyma.18G056600.1	SEP3	1384.0	1393.0
Glyma.18G056600.1	SGR5	1708.0	1720.0
Glyma.18G056600.1	SGR5	1825.0	1842.0
Glyma.18G056600.1	SOC1	467.0	479.0
Glyma.18G056600.1	SOC1	1040.0	1052.0
Glyma.18G056600.1	SOC1	1381.0	1393.0
Glyma.18G056600.1	SOC1	1478.0	1490.0
Glyma.18G056600.1	SOL1	179.0	193.0
Glyma.18G056600.1	SOL1	1202.0	1216.0
Glyma.18G056600.1	SOL1	1439.0	1453.0
Glyma.18G056600.1	SOL1	186.0	200.0
Glyma.18G056600.1	SOL1	1193.0	1207.0
Glyma.18G056600.1	SOL1	1209.0	1223.0
Glyma.18G056600.1	SOL1	1446.0	1460.0
Glyma.18G056600.1	SPL15A	1925.0	1938.0
Glyma.18G056600.1	SPL15B	1545.0	1551.0
Glyma.18G056600.1	SPL16A	1925.0	1935.0
Glyma.18G056600.1	SPL1D	1925.0	1938.0
Glyma.18G056600.1	SPL3A	1925.0	1936.0
Glyma.18G056600.1	SPL4D	1925.0	1936.0
Glyma.18G056600.1	SPL5B	914.0	920.0
Glyma.18G056600.1	SPL6A	1926.0	1936.0
Glyma.18G056600.1	SPL7A	1925.0	1935.0
Glyma.18G056600.1	SPL8	908.0	923.0
Glyma.18G056600.1	SPL8	1088.0	1103.0
Glyma.18G056600.1	SPL8D1	911.0	920.0
Glyma.18G056600.1	SPL8D1	1091.0	1100.0
Glyma.18G056600.1	SPL8D1	1378.0	1387.0
Glyma.18G056600.1	SVP	1475.0	1490.0
Glyma.18G056600.1	SVP	1381.0	1396.0
Glyma.18G056600.1	TCP14	698.0	715.0
Glyma.18G056600.1	TCX2	179.0	193.0
Glyma.18G056600.1	TCX2	557.0	571.0
Glyma.18G056600.1	TCX2	1439.0	1453.0
Glyma.18G056600.1	TCX2	1933.0	1961.0
Glyma.18G056600.1	TCX2	186.0	200.0
Glyma.18G056600.1	TCX2	1097.0	1111.0
Glyma.18G056600.1	TCX2	1209.0	1223.0
Glyma.18G056600.1	TCX2	1438.0	1452.0
Glyma.18G056600.1	TCX3	1207.0	1218.0
Glyma.18G056600.1	TCX6	186.0	200.0
Glyma.18G056600.1	TCX6	1193.0	1207.0
Glyma.18G056600.1	TCX6	1209.0	1223.0
Glyma.18G056600.1	TCX6	1446.0	1460.0
Glyma.18G056600.1	TCX6	179.0	193.0
Glyma.18G056600.1	TCX6	1202.0	1216.0
Glyma.18G056600.1	TCX6	1439.0	1453.0
Glyma.18G056600.1	TEIL	314.0	321.0
Glyma.18G056600.1	TRB1	1249.0	1257.0
Glyma.18G056600.1	TRB2	1247.0	1257.0
Glyma.18G056600.1	TRP1	373.0	393.0
Glyma.18G056600.1	TRP1	84.0	104.0
Glyma.18G056600.1	TRP2	1938.0	1958.0
Glyma.18G056600.1	TRP2	85.0	105.0
Glyma.18G056600.1	TSO1	178.0	192.0
Glyma.18G056600.1	TSO1	372.0	386.0
Glyma.18G056600.1	TSO1	1096.0	1110.0
Glyma.18G056600.1	TSO1	1403.0	1417.0
Glyma.18G056600.1	TSO1	1437.0	1452.0
Glyma.18G056600.1	TSO1	187.0	201.0
Glyma.18G056600.1	TSO1	1098.0	1112.0
Glyma.18G056600.1	TSO1	1210.0	1224.0
Glyma.18G056600.1	TSO1	1448.0	1462.0
Glyma.18G056600.1	TSO1	1942.0	1963.0
Glyma.18G056600.1	WRKY1	1863.0	1872.0
Glyma.18G056600.1	WRKY12	1881.0	1888.0
Glyma.18G056600.1	WRKY20	1881.0	1888.0
Glyma.18G056600.1	WRKY25	1881.0	1888.0
Glyma.18G056600.1	WRKY31	1881.0	1888.0
Glyma.18G056600.1	WRKY45	1505.0	1514.0
Glyma.18G056600.1	WRKY46	1881.0	1890.0
Glyma.18G056600.1	WRKY47	1881.0	1889.0
Glyma.18G056600.1	ZHD1	206.0	214.0
Glyma.18G056600.1	ZHD1	233.0	241.0
Glyma.18G056600.1	ZHD1	1732.0	1740.0
Glyma.18G056600.1	ZHD1	73.0	81.0
Glyma.18G056600.1	ZHD1	1245.0	1253.0
Glyma.18G056600.1	ZHD1	1459.0	1467.0
Glyma.18G056600.1	ZHD1	1733.0	1741.0
Glyma.18G056600.1	ZHD10	65.0	72.0
Glyma.18G056600.1	ZHD10	233.0	240.0
Glyma.18G056600.1	ZHD10	1458.0	1465.0
Glyma.18G056600.1	ZHD10	1732.0	1739.0
Glyma.18G056600.1	ZHD3	1118.0	1126.0
Glyma.18G056600.1	ZHD3	1118.0	1126.0
Glyma.18G056600.1	ZHD5	64.0	71.0
Glyma.18G056600.1	ZHD5	1459.0	1466.0
Glyma.18G056600.1	ZHD6	60.0	80.0
Glyma.18G056600.1	ZHD6	203.0	214.0
Glyma.18G056600.1	ZHD6	230.0	241.0
Glyma.18G056600.1	ZHD6	1729.0	1740.0
Glyma.18G056600.1	ZHD6	234.0	245.0
Glyma.18G056600.1	ZHD6	1245.0	1256.0
Glyma.18G056600.1	ZHD6	1459.0	1470.0
Glyma.18G056600.1	ZHD6	1733.0	1744.0
Glyma.18G056600.1	ZHD9	65.0	79.0
Glyma.18G056600.1	ZHD9	199.0	213.0
Glyma.18G056600.1	ZHD9	226.0	240.0
Glyma.18G056600.1	ZHD9	1237.0	1251.0
Glyma.18G056600.1	ZHD9	1399.0	1413.0
Glyma.18G056600.1	ZHD9	1451.0	1465.0
Glyma.18G056600.1	ZHD9	65.0	79.0
Glyma.18G056600.1	ZHD9	208.0	222.0
Glyma.18G056600.1	ZHD9	235.0	249.0
Glyma.18G056600.1	ZHD9	1246.0	1260.0
Glyma.18G056600.1	ZHD9	1734.0	1748.0
Glyma.18G056600.1	Zm00001d015407	119.0	134.0
Glyma.18G056600.1	Zm00001d015407	117.0	132.0
Glyma.18G056600.1	Zm00001d027846	784.0	791.0
Glyma.18G056600.1	Zm00001d027846	1915.0	1922.0
Glyma.18G056600.1	ZmbZIP25	1551.0	1560.0
Glyma.18G056600.1	ZmbZIP25	1550.0	1559.0
Glyma.18G056600.1	ZmbZIP57	1552.0	1561.0
Glyma.18G056600.1	ZmbZIP72	1551.0	1560.0
Glyma.18G056600.1	bHLH112	1326.0	1332.0
Glyma.18G056600.1	bHLH130	1325.0	1332.0
Glyma.18G056600.1	squamosa	1040.0	1052.0
Glyma.18G056600.1	squamosa	1381.0	1393.0
Glyma.18G081200.1	ABF2	1578.0	1584.0
Glyma.18G081200.1	ABI5	1577.0	1584.0
Glyma.18G081200.1	AGL13	179.0	196.0
Glyma.18G081200.1	AGL13	1801.0	1818.0
Glyma.18G081200.1	AGL27	1333.0	1346.0
Glyma.18G081200.1	AGL27	1503.0	1516.0
Glyma.18G081200.1	AGL3	184.0	193.0
Glyma.18G081200.1	AGL6	302.0	320.0
Glyma.18G081200.1	AGL6	1330.0	1348.0
Glyma.18G081200.1	AGL6	178.0	196.0
Glyma.18G081200.1	AGL6	1800.0	1818.0
Glyma.18G081200.1	AGL63	303.0	317.0
Glyma.18G081200.1	AGL63	493.0	507.0
Glyma.18G081200.1	AGL63	181.0	195.0
Glyma.18G081200.1	AHL12	45.0	52.0
Glyma.18G081200.1	AHL12	824.0	831.0
Glyma.18G081200.1	AHL12	962.0	969.0
Glyma.18G081200.1	AHL12	1100.0	1107.0
Glyma.18G081200.1	AHL12	1312.0	1319.0
Glyma.18G081200.1	AHL12	1740.0	1747.0
Glyma.18G081200.1	AHL12	45.0	52.0
Glyma.18G081200.1	AHL12	824.0	831.0
Glyma.18G081200.1	AHL12	962.0	969.0
Glyma.18G081200.1	AHL12	1100.0	1107.0
Glyma.18G081200.1	AHL12	1312.0	1319.0
Glyma.18G081200.1	AHL12	1740.0	1747.0
Glyma.18G081200.1	AHL13	681.0	688.0
Glyma.18G081200.1	AHL13	737.0	744.0
Glyma.18G081200.1	AHL13	768.0	775.0
Glyma.18G081200.1	AHL13	345.0	352.0
Glyma.18G081200.1	AHL13	465.0	472.0
Glyma.18G081200.1	AHL13	635.0	642.0
Glyma.18G081200.1	AHL13	664.0	671.0
Glyma.18G081200.1	AHL13	806.0	813.0
Glyma.18G081200.1	AHL13	1003.0	1010.0
Glyma.18G081200.1	AHL13	1667.0	1674.0
Glyma.18G081200.1	AHL20	45.0	52.0
Glyma.18G081200.1	AHL20	950.0	957.0
Glyma.18G081200.1	AHL20	958.0	965.0
Glyma.18G081200.1	AHL20	1312.0	1319.0
Glyma.18G081200.1	AHL20	1736.0	1743.0
Glyma.18G081200.1	AHL20	45.0	52.0
Glyma.18G081200.1	AHL20	65.0	72.0
Glyma.18G081200.1	AHL20	685.0	692.0
Glyma.18G081200.1	AHL20	788.0	795.0
Glyma.18G081200.1	AHL20	1312.0	1319.0
Glyma.18G081200.1	AHL20	1677.0	1684.0
Glyma.18G081200.1	AHL25	45.0	52.0
Glyma.18G081200.1	AHL25	788.0	795.0
Glyma.18G081200.1	AHL25	950.0	957.0
Glyma.18G081200.1	AHL25	1312.0	1319.0
Glyma.18G081200.1	AHL25	1677.0	1684.0
Glyma.18G081200.1	AHL25	45.0	52.0
Glyma.18G081200.1	AHL25	788.0	795.0
Glyma.18G081200.1	AHL25	950.0	957.0
Glyma.18G081200.1	AHL25	1312.0	1319.0
Glyma.18G081200.1	AHL25	1677.0	1684.0
Glyma.18G081200.1	ANL2	241.0	250.0
Glyma.18G081200.1	ANL2	460.0	469.0
Glyma.18G081200.1	ANL2	577.0	586.0
Glyma.18G081200.1	ANL2	668.0	677.0
Glyma.18G081200.1	ANL2	730.0	739.0
Glyma.18G081200.1	ANL2	1045.0	1054.0
Glyma.18G081200.1	ANL2	1407.0	1416.0
Glyma.18G081200.1	ANL2	1544.0	1553.0
Glyma.18G081200.1	ANL2	1589.0	1598.0
Glyma.18G081200.1	ANL2	306.0	315.0
Glyma.18G081200.1	ANL2	567.0	576.0
Glyma.18G081200.1	ANL2	1311.0	1320.0
Glyma.18G081200.1	ANL2	1744.0	1753.0
Glyma.18G081200.1	AP1	162.0	174.0
Glyma.18G081200.1	AP1	181.0	193.0
Glyma.18G081200.1	AP1	1891.0	1903.0
Glyma.18G081200.1	AP3	181.0	193.0
Glyma.18G081200.1	ARF10	511.0	521.0
Glyma.18G081200.1	ARF25	511.0	522.0
Glyma.18G081200.1	AT1G19000	1785.0	1804.0
Glyma.18G081200.1	AT1G19000	1915.0	1927.0
Glyma.18G081200.1	AT1G72740	853.0	863.0
Glyma.18G081200.1	AT1G74840	1078.0	1086.0
Glyma.18G081200.1	AT1G74840	214.0	222.0
Glyma.18G081200.1	AT1G74840	1788.0	1803.0
Glyma.18G081200.1	AT2G38090	1784.0	1796.0
Glyma.18G081200.1	AT2G38090	1914.0	1926.0
Glyma.18G081200.1	AT2G38300	993.0	1002.0
Glyma.18G081200.1	AT2G38300	1451.0	1460.0
Glyma.18G081200.1	AT2G38300	1699.0	1708.0
Glyma.18G081200.1	AT2G40260	993.0	1002.0
Glyma.18G081200.1	AT2G40260	1451.0	1460.0
Glyma.18G081200.1	AT2G40260	1699.0	1708.0
Glyma.18G081200.1	AT3G10030	923.0	930.0
Glyma.18G081200.1	AT3G10030	1112.0	1119.0
Glyma.18G081200.1	AT3G10580	1753.0	1766.0
Glyma.18G081200.1	AT3G10580	1784.0	1797.0
Glyma.18G081200.1	AT3G10580	1914.0	1927.0
Glyma.18G081200.1	AT4G12670	550.0	578.0
Glyma.18G081200.1	AT5G04760	1958.0	1964.0
Glyma.18G081200.1	AT5G05790	247.0	260.0
Glyma.18G081200.1	AT5G56840	1784.0	1797.0
Glyma.18G081200.1	AT5G56840	1914.0	1927.0
Glyma.18G081200.1	AT5G61620	1007.0	1020.0
Glyma.18G081200.1	AT5G61620	1753.0	1766.0
Glyma.18G081200.1	AT5G61620	1784.0	1797.0
Glyma.18G081200.1	AT5G61620	1914.0	1927.0
Glyma.18G081200.1	ATHB-12	1151.0	1158.0
Glyma.18G081200.1	ATHB-13	1308.0	1315.0
Glyma.18G081200.1	ATHB-15	1304.0	1316.0
Glyma.18G081200.1	ATHB-15	245.0	263.0
Glyma.18G081200.1	ATHB-15	532.0	544.0
Glyma.18G081200.1	ATHB-16	1308.0	1315.0
Glyma.18G081200.1	ATHB-20	824.0	831.0
Glyma.18G081200.1	ATHB-20	962.0	969.0
Glyma.18G081200.1	ATHB-20	1308.0	1315.0
Glyma.18G081200.1	ATHB-20	1740.0	1747.0
Glyma.18G081200.1	ATHB-20	1100.0	1107.0
Glyma.18G081200.1	ATHB-4	865.0	873.0
Glyma.18G081200.1	ATHB-4	1555.0	1563.0
Glyma.18G081200.1	ATHB-5	1555.0	1562.0
Glyma.18G081200.1	ATHB-53	824.0	832.0
Glyma.18G081200.1	ATHB-53	962.0	970.0
Glyma.18G081200.1	ATHB-53	1308.0	1316.0
Glyma.18G081200.1	ATHB-53	1740.0	1748.0
Glyma.18G081200.1	ATHB-53	1099.0	1107.0
Glyma.18G081200.1	ATHB-7	1149.0	1159.0
Glyma.18G081200.1	ATHB-7	305.0	315.0
Glyma.18G081200.1	ATHB-X	1099.0	1107.0
Glyma.18G081200.1	ATHB-X	1308.0	1316.0
Glyma.18G081200.1	At3g11280	247.0	260.0
Glyma.18G081200.1	At3g11280	1784.0	1797.0
Glyma.18G081200.1	At3g11280	1914.0	1927.0
Glyma.18G081200.1	BAM8	1577.0	1585.0
Glyma.18G081200.1	BAM8	1578.0	1586.0
Glyma.18G081200.1	BEH2	1577.0	1586.0
Glyma.18G081200.1	BEH2	1577.0	1586.0
Glyma.18G081200.1	BEH3	1577.0	1586.0
Glyma.18G081200.1	BEH4	1577.0	1586.0
Glyma.18G081200.1	BHLH72	1578.0	1586.0
Glyma.18G081200.1	BIM1	1578.0	1585.0
Glyma.18G081200.1	BIM1	1578.0	1585.0
Glyma.18G081200.1	BMY2	1577.0	1587.0
Glyma.18G081200.1	BMY2	1576.0	1586.0
Glyma.18G081200.1	BZR1	1577.0	1586.0
Glyma.18G081200.1	CCA1	704.0	711.0
Glyma.18G081200.1	CCA1	1011.0	1018.0
Glyma.18G081200.1	CDF2	1723.0	1729.0
Glyma.18G081200.1	CDF2	1838.0	1844.0
Glyma.18G081200.1	CDF2	1869.0	1875.0
Glyma.18G081200.1	CDF5	162.0	182.0
Glyma.18G081200.1	CDF5	586.0	606.0
Glyma.18G081200.1	CDF5	1720.0	1740.0
Glyma.18G081200.1	CDF5	1788.0	1822.0
Glyma.18G081200.1	CDF5	1835.0	1855.0
Glyma.18G081200.1	CDF5	1866.0	1886.0
Glyma.18G081200.1	CDF5	1912.0	1944.0
Glyma.18G081200.1	CDF5	498.0	518.0
Glyma.18G081200.1	CDF5	1330.0	1350.0
Glyma.18G081200.1	DIV1	1957.0	1967.0
Glyma.18G081200.1	DIV1	1784.0	1794.0
Glyma.18G081200.1	DIV1	1914.0	1924.0
Glyma.18G081200.1	DOF1.5	161.0	176.0
Glyma.18G081200.1	DOF1.5	585.0	600.0
Glyma.18G081200.1	DOF1.5	1719.0	1734.0
Glyma.18G081200.1	DOF1.5	1788.0	1816.0
Glyma.18G081200.1	DOF1.5	1834.0	1849.0
Glyma.18G081200.1	DOF1.5	1865.0	1880.0
Glyma.18G081200.1	DOF1.6	588.0	595.0
Glyma.18G081200.1	DOF1.6	1722.0	1729.0
Glyma.18G081200.1	DOF1.7	1475.0	1485.0
Glyma.18G081200.1	DOF1.7	161.0	171.0
Glyma.18G081200.1	DOF1.7	585.0	595.0
Glyma.18G081200.1	DOF1.7	1801.0	1811.0
Glyma.18G081200.1	DOF1.7	1834.0	1844.0
Glyma.18G081200.1	DOF1.7	1865.0	1875.0
Glyma.18G081200.1	DOF2.5	1722.0	1729.0
Glyma.18G081200.1	DOF3.2	163.0	178.0
Glyma.18G081200.1	DOF3.2	587.0	602.0
Glyma.18G081200.1	DOF3.2	1721.0	1736.0
Glyma.18G081200.1	DOF3.2	1790.0	1805.0
Glyma.18G081200.1	DOF3.2	1836.0	1851.0
Glyma.18G081200.1	DOF3.2	1867.0	1882.0
Glyma.18G081200.1	DOF3.4	155.0	171.0
Glyma.18G081200.1	DOF3.4	579.0	595.0
Glyma.18G081200.1	DOF3.4	1756.0	1772.0
Glyma.18G081200.1	DOF3.4	1789.0	1811.0
Glyma.18G081200.1	DOF3.4	1828.0	1844.0
Glyma.18G081200.1	DOF3.4	1859.0	1875.0
Glyma.18G081200.1	DOF3.4	1905.0	1933.0
Glyma.18G081200.1	DOF3.4	1337.0	1357.0
Glyma.18G081200.1	DOF3.5	1723.0	1729.0
Glyma.18G081200.1	DOF3.5	1838.0	1844.0
Glyma.18G081200.1	DOF3.5	1869.0	1875.0
Glyma.18G081200.1	DOF3.6	162.0	183.0
Glyma.18G081200.1	DOF3.6	586.0	606.0
Glyma.18G081200.1	DOF3.6	1788.0	1822.0
Glyma.18G081200.1	DOF3.6	1835.0	1862.0
Glyma.18G081200.1	DOF3.6	1866.0	1886.0
Glyma.18G081200.1	DOF3.6	1887.0	1914.0
Glyma.18G081200.1	DOF3.6	498.0	518.0
Glyma.18G081200.1	DOF3.6	1326.0	1346.0
Glyma.18G081200.1	DOF3.6	1970.0	1990.0
Glyma.18G081200.1	DOF4.2	161.0	171.0
Glyma.18G081200.1	DOF4.3	1367.0	1379.0
Glyma.18G081200.1	DOF4.3	1519.0	1531.0
Glyma.18G081200.1	DOF4.5	583.0	595.0
Glyma.18G081200.1	DOF4.7	587.0	595.0
Glyma.18G081200.1	DOF4.7	1836.0	1844.0
Glyma.18G081200.1	DOF4.7	1867.0	1875.0
Glyma.18G081200.1	DOF5.1	498.0	516.0
Glyma.18G081200.1	DOF5.1	1341.0	1359.0
Glyma.18G081200.1	DOF5.1	1475.0	1493.0
Glyma.18G081200.1	DOF5.1	153.0	171.0
Glyma.18G081200.1	DOF5.1	577.0	595.0
Glyma.18G081200.1	DOF5.1	1754.0	1772.0
Glyma.18G081200.1	DOF5.1	1780.0	1811.0
Glyma.18G081200.1	DOF5.1	1826.0	1844.0
Glyma.18G081200.1	DOF5.1	1857.0	1875.0
Glyma.18G081200.1	DOF5.1	1889.0	1921.0
Glyma.18G081200.1	DOF5.4	1723.0	1729.0
Glyma.18G081200.1	DOF5.4	1838.0	1844.0
